user_id,music_id,rating
28,25,1
76,90,1
84,125,1
18,135,1
36,119,1
17,88,1
12,20,1
81,113,1
36,61,1
5,107,1
37,109,1
67,36,1
12,3,1
56,45,1
97,53,1
73,120,1
79,74,1
34,12,1
74,86,1
2,77,1
89,48,1
57,80,1
20,53,1
88,134,1
41,143,1
10,100,1
4,17,1
6,124,1
26,15,1
4,29,1
82,69,1
41,46,1
88,29,1
23,143,1
77,89,1
34,134,1
93,38,1
3,116,1
44,113,1
92,38,1
20,3,1
38,19,1
48,76,1
17,5,1
82,24,1
88,45,1
94,140,1
56,7,1
70,74,1
51,72,1
63,95,1
86,120,1
26,68,1
55,52,1
25,127,1
75,82,1
50,125,1
49,42,1
6,93,1
77,31,1
11,19,1
99,8,1
11,134,1
70,81,1
19,19,1
40,96,1
40,125,1
82,90,1
93,96,1
78,113,1
55,144,1
59,130,1
2,42,1
41,32,1
49,75,1
15,6,1
70,33,1
69,111,1
3,145,1
37,80,1
15,49,1
83,136,1
33,105,1
38,109,1
71,64,1
63,103,1
32,103,1
80,51,1
59,23,1
79,59,1
24,127,1
66,24,1
45,55,1
59,106,1
69,97,1
38,52,1
44,114,1
70,119,1
15,70,1
92,114,1
16,66,1
7,9,1
54,139,1
17,50,1
4,63,1
8,103,1
58,71,1
48,82,1
83,12,1
18,119,1
37,139,1
33,146,1
70,112,1
25,30,1
6,90,1
1,93,1
64,112,1
87,4,1
78,70,1
98,128,1
27,116,1
1,144,1
96,42,1
62,99,1
64,96,1
93,33,1
85,85,1
6,148,1
19,87,1
68,146,1
73,20,1
83,26,1
73,141,1
75,89,1
36,116,1
58,57,1
77,38,1
31,37,1
60,137,1
75,39,1
33,66,1
6,117,1
51,117,1
78,145,1
42,121,1
88,12,1
44,90,1
29,8,1
58,74,1
32,52,1
59,117,1
65,7,1
36,86,1
9,143,1
34,18,1
76,98,1
88,7,1
56,16,1
83,90,1
73,104,1
73,137,1
57,41,1
74,101,1
11,87,1
91,30,1
36,104,1
37,75,1
42,49,1
54,102,1
92,81,1
61,135,1
48,12,1
95,57,1
80,39,1
83,16,1
5,83,1
94,10,1
18,97,1
27,118,1
72,114,1
13,93,1
75,117,1
86,126,1
59,113,1
87,43,1
10,30,1
83,3,1
30,40,1
71,73,1
49,41,1
37,62,1
18,55,1
2,43,1
9,127,1
18,29,1
65,66,1
58,148,1
39,101,1
69,21,1
61,70,1
61,35,1
70,74,1
5,19,1
29,30,1
71,5,1
45,11,1
59,51,1
8,94,1
39,17,1
30,20,1
23,108,1
47,86,1
41,98,1
20,56,1
54,86,1
98,134,1
11,117,1
13,97,1
84,22,1
94,64,1
70,71,1
93,15,1
29,0,1
39,60,1
23,50,1
35,28,1
16,87,1
10,79,1
16,47,1
79,83,1
25,27,1
39,20,1
34,80,1
33,58,1
57,6,1
76,48,1
72,32,1
99,59,1
41,28,1
15,67,1
5,89,1
23,23,1
29,37,1
73,125,1
58,2,1
18,74,1
43,2,1
53,138,1
43,62,1
77,21,1
56,76,1
63,107,1
77,16,1
77,51,1
92,38,1
90,15,1
91,78,1
0,134,1
40,73,1
76,93,1
26,120,1
1,37,1
41,67,1
46,118,1
64,100,1
40,43,1
46,79,1
39,48,1
13,77,1
1,24,1
7,70,1
56,71,1
83,3,1
32,5,1
42,137,1
83,27,1
17,95,1
43,62,1
36,48,1
76,86,1
0,29,1
73,74,1
71,28,1
67,138,1
16,54,1
26,126,1
14,82,1
77,76,1
17,3,1
52,133,1
63,25,1
3,56,1
80,29,1
21,107,1
64,19,1
25,0,1
28,119,1
93,109,1
17,120,1
93,94,1
88,7,1
65,137,1
73,40,1
26,127,1
92,54,1
78,141,1
56,127,1
17,117,1
32,107,1
50,58,1
68,109,1
62,76,1
48,123,1
18,108,1
1,21,1
91,93,1
30,65,1
68,17,1
20,42,1
64,47,1
26,134,1
95,20,1
42,142,1
32,3,1
32,49,1
77,64,1
41,45,1
60,33,1
35,130,1
6,21,1
61,100,1
77,60,1
64,141,1
12,99,1
97,73,1
64,149,1
37,80,1
87,120,1
32,95,1
87,93,1
6,0,1
74,1,1
66,2,1
79,3,1
7,4,1
52,5,1
9,6,1
69,7,1
7,8,1
25,9,1
68,10,1
94,11,1
74,12,1
86,13,1
82,14,1
49,15,1
37,16,1
8,17,1
81,18,1
73,19,1
96,20,1
35,21,1
59,22,1
94,23,1
5,24,1
77,25,1
86,26,1
33,27,1
33,28,1
47,29,1
29,30,1
31,31,1
21,32,1
95,33,1
14,34,1
94,35,1
38,36,1
18,37,1
84,38,1
9,39,1
47,40,1
59,41,1
53,42,1
65,43,1
72,44,1
34,45,1
60,46,1
68,47,1
24,48,1
50,49,1
70,50,1
40,51,1
89,52,1
8,53,1
71,54,1
92,55,1
50,56,1
66,57,1
34,58,1
35,59,1
48,60,1
11,61,1
14,62,1
37,63,1
44,64,1
65,65,1
26,66,1
52,67,1
63,68,1
1,69,1
14,70,1
13,71,1
85,72,1
53,73,1
40,74,1
83,75,1
92,76,1
14,77,1
58,78,1
82,79,1
4,80,1
59,81,1
46,82,1
52,83,1
27,84,1
52,85,1
60,86,1
8,87,1
83,88,1
64,89,1
9,90,1
67,91,1
34,92,1
91,93,1
3,94,1
36,95,1
65,96,1
87,97,1
72,98,1
58,99,1
6,100,1
95,101,1
85,102,1
39,103,1
22,104,1
51,105,1
83,106,1
88,107,1
65,108,1
31,109,1
78,110,1
57,111,1
33,112,1
84,113,1
95,114,1
68,115,1
53,116,1
29,117,1
41,118,1
23,119,1
62,120,1
84,121,1
41,122,1
89,123,1
18,124,1
84,125,1
67,126,1
76,127,1
76,128,1
71,129,1
93,130,1
13,131,1
57,132,1
33,133,1
67,134,1
94,135,1
70,136,1
64,137,1
50,138,1
38,139,1
23,140,1
68,141,1
79,142,1
71,143,1
85,144,1
97,145,1
56,146,1
41,147,1
45,148,1
12,149,1
0,64,1
1,123,1
2,135,1
3,73,1
4,149,1
5,110,1
6,50,1
7,85,1
8,60,1
9,142,1
10,15,1
11,91,1
12,84,1
13,5,1
14,106,1
15,147,1
16,18,1
17,28,1
18,137,1
19,5,1
20,8,1
21,47,1
22,12,1
23,3,1
24,12,1
25,140,1
26,60,1
27,82,1
28,20,1
29,48,1
30,15,1
31,133,1
32,90,1
33,79,1
34,40,1
35,30,1
36,28,1
37,22,1
38,38,1
39,89,1
40,27,1
41,100,1
42,45,1
43,19,1
44,107,1
45,142,1
46,98,1
47,103,1
48,13,1
49,94,1
50,28,1
51,28,1
52,134,1
53,11,1
54,137,1
55,96,1
56,37,1
57,64,1
58,73,1
59,142,1
60,8,1
61,147,1
62,128,1
63,86,1
64,33,1
65,83,1
66,146,1
67,149,1
68,6,1
69,103,1
70,70,1
71,136,1
72,72,1
73,134,1
74,68,1
75,39,1
76,39,1
77,111,1
78,138,1
79,16,1
80,87,1
81,27,1
82,46,1
83,105,1
84,3,1
85,134,1
86,100,1
87,24,1
88,6,1
89,86,1
90,80,1
91,109,1
92,97,1
93,72,1
94,125,1
95,82,1
96,40,1
97,41,1
98,12,1
99,123,1
